filename,true,predicted,probabilities
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0441-0001.jpeg,0,0,"[0.998046875, 1.430511474609375e-06, 0.000972747802734375, 0.0007848739624023438]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0528-0001.jpeg,0,0,"[1.0, 0.0, 2.8192996978759766e-05, 2.980232238769531e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-1245-0001.jpeg,0,0,"[0.9931640625, 1.1920928955078125e-07, 0.006511688232421875, 2.682209014892578e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person567_bacteria_2352.jpeg,2,2,"[9.5367431640625e-06, 2.2649765014648438e-06, 1.0, 3.820657730102539e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0656-0001-0002.jpeg,0,0,"[0.9912109375, 4.035234451293945e-05, 0.00830841064453125, 3.2186508178710938e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1128_bacteria_3069.jpeg,2,2,"[1.4066696166992188e-05, 6.556510925292969e-07, 1.0, 4.649162292480469e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0287-0001.jpeg,0,0,"[0.9921875, 7.152557373046875e-07, 0.007724761962890625, 3.159046173095703e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person383_bacteria_1748.jpeg,2,2,"[7.724761962890625e-05, 5.960464477539063e-08, 1.0, 1.7881393432617188e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-217.png,1,1,"[0.0, 1.0, 0.0, 2.980232238769531e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0037-0001.jpeg,0,0,"[0.759765625, 1.704692840576172e-05, 0.0005698204040527344, 0.2393798828125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1907_bacteria_4806.jpeg,2,2,"[2.008676528930664e-05, 7.748603820800781e-07, 0.96533203125, 0.03515625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person764_bacteria_2668.jpeg,2,2,"[2.6702880859375e-05, 0.0, 1.0, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(15).jpg,3,3,"[0.0, 1.7881393432617188e-07, 0.0, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0553-0001-0002.jpeg,0,0,"[0.998046875, 0.0, 0.001949310302734375, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person478_bacteria_2035.jpeg,2,2,"[0.341552734375, 5.960464477539063e-08, 0.65869140625, 3.5762786865234375e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(31).jpg,3,3,"[0.0042877197265625, 0.0016536712646484375, 0.023284912109375, 0.970703125]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-599.png,1,1,"[2.384185791015625e-07, 0.9990234375, 0.0005354881286621094, 0.00019538402557373047]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1554_bacteria_4057.jpeg,2,2,"[0.002490997314453125, 2.384185791015625e-07, 0.9970703125, 4.172325134277344e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0673-0001.jpeg,0,0,"[1.0, 0.0, 0.00014650821685791016, 1.1324882507324219e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person488_bacteria_2061.jpeg,2,2,"[0.0005192756652832031, 0.0, 0.9990234375, 2.4437904357910156e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person736_bacteria_2639.jpeg,2,2,"[1.5497207641601562e-06, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person392_bacteria_1784.jpeg,2,2,"[1.1026859283447266e-05, 0.0, 1.0, 1.2516975402832031e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0924-0001.jpeg,0,0,"[1.0, 0.0, 0.00034880638122558594, 7.748603820800781e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-648.png,1,1,"[2.086162567138672e-06, 1.0, 9.059906005859375e-06, 0.0002532005310058594]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1616_bacteria_4251.jpeg,2,2,"[0.00017130374908447266, 0.0, 1.0, 4.172325134277344e-07]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1566_bacteria_4099.jpeg,2,2,"[2.384185791015625e-07, 0.0, 1.0, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person493_bacteria_2086.jpeg,2,2,"[0.002288818359375, 1.1324882507324219e-06, 0.998046875, 3.993511199951172e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-269.png,1,1,"[0.0, 1.0, 1.2516975402832031e-05, 2.5272369384765625e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-1305-0001.jpeg,0,0,"[1.0, 0.0, 7.569789886474609e-06, 4.76837158203125e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0275-0001.jpeg,0,0,"[0.98828125, 1.1920928955078125e-07, 0.011505126953125, 2.86102294921875e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1674_bacteria_4437.jpeg,2,2,"[0.00930023193359375, 5.9545040130615234e-05, 0.990234375, 0.00027108192443847656]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-320.png,1,1,"[1.7881393432617188e-07, 0.94384765625, 0.0, 0.056243896484375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person835_bacteria_2749.jpeg,2,2,"[1.3649463653564453e-05, 0.0, 1.0, 8.344650268554688e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-460.png,1,1,"[0.0, 1.0, 3.635883331298828e-06, 4.5299530029296875e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1690_bacteria_4475.jpeg,2,2,"[0.09051513671875, 2.980232238769531e-07, 0.9072265625, 0.0023365020751953125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person496_bacteria_2095.jpeg,2,0,"[0.92822265625, 2.980232238769531e-07, 0.07159423828125, 7.331371307373047e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0413-0001.jpeg,0,0,"[1.0, 2.980232238769531e-07, 0.00014209747314453125, 8.821487426757812e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0409-0001.jpeg,0,0,"[0.97265625, 3.6597251892089844e-05, 0.01177215576171875, 0.0158538818359375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person436_bacteria_1883.jpeg,2,2,"[0.0306854248046875, 3.5762786865234375e-07, 0.9697265625, 1.5735626220703125e-05]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-303.png,1,1,"[3.5762786865234375e-07, 0.97802734375, 0.00849151611328125, 0.01300811767578125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1486_bacteria_3885.jpeg,2,2,"[0.0024623870849609375, 0.0, 0.9970703125, 3.039836883544922e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(253).jpg,3,3,"[1.3649463653564453e-05, 1.9669532775878906e-06, 0.0, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0315-0001.jpeg,0,0,"[1.0, 0.0, 1.5079975128173828e-05, 4.172325134277344e-07]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1634_bacteria_4334.jpeg,2,2,"[0.005023956298828125, 0.0, 0.9951171875, 1.7881393432617188e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-152.png,1,1,"[0.0, 1.0, 0.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0101-0001.jpeg,0,0,"[0.72607421875, 5.960464477539063e-08, 0.273681640625, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(7).jpg,3,3,"[0.0, 0.00011414289474487305, 1.6093254089355469e-06, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(451).jpg,3,3,"[0.0, 1.1920928955078125e-07, 4.589557647705078e-06, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-525.png,1,1,"[0.0, 1.0, 0.0, 3.159046173095703e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person623_bacteria_2496.jpeg,2,2,"[3.5762786865234375e-07, 7.152557373046875e-07, 1.0, 4.470348358154297e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(250).jpg,3,3,"[5.960464477539063e-08, 4.172325134277344e-07, 4.76837158203125e-07, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0588-0001.jpeg,0,0,"[1.0, 0.0, 3.534555435180664e-05, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0694-0001.jpeg,0,0,"[0.9931640625, 0.0, 0.006771087646484375, 1.329183578491211e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0629-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.000732421875, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(325).jpg,3,3,"[0.0, 2.193450927734375e-05, 4.351139068603516e-06, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0460-0001.jpeg,0,0,"[0.85107421875, 1.1920928955078125e-07, 0.1490478515625, 3.6597251892089844e-05]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-132.png,1,1,"[5.960464477539063e-08, 1.0, 4.76837158203125e-07, 4.297494888305664e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1323_bacteria_3363.jpeg,2,2,"[0.001216888427734375, 1.3232231140136719e-05, 0.9990234375, 6.395578384399414e-05]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-82.png,1,1,"[5.2928924560546875e-05, 0.998046875, 2.205371856689453e-06, 0.0020999908447265625]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-532.png,1,1,"[0.0, 1.0, 0.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0368-0001.jpeg,0,0,"[0.90771484375, 6.020069122314453e-06, 0.09222412109375, 5.370378494262695e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person761_bacteria_2665.jpeg,2,2,"[0.0017404556274414062, 2.980232238769531e-07, 0.998046875, 1.7881393432617188e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0694-0001.jpeg,0,0,"[1.0, 5.960464477539063e-08, 1.9252300262451172e-05, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-51.png,1,1,"[2.980232238769531e-07, 0.9990234375, 1.0132789611816406e-06, 0.0008459091186523438]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0213-0001.jpeg,0,0,"[0.9560546875, 0.00018274784088134766, 0.01849365234375, 0.0251312255859375]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0003-0001.jpeg,0,0,"[0.9931640625, 5.960464477539063e-08, 0.0009870529174804688, 0.006092071533203125]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0978-0001.jpeg,0,0,"[0.94384765625, 5.960464477539063e-08, 0.0557861328125, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-58.png,1,1,"[0.0, 0.9990234375, 2.0265579223632812e-06, 0.0011425018310546875]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1609_bacteria_4237.jpeg,2,2,"[1.627206802368164e-05, 0.0, 0.9951171875, 0.005222320556640625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person689_bacteria_2586.jpeg,2,2,"[1.6570091247558594e-05, 0.0, 1.0, 2.0623207092285156e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0411-0001.jpeg,0,0,"[1.0, 0.0, 4.297494888305664e-05, 2.384185791015625e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-76.png,1,1,"[5.364418029785156e-07, 0.9990234375, 1.1920928955078125e-07, 0.001125335693359375]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0127-0001.jpeg,0,0,"[0.9931640625, 0.0, 0.007205963134765625, 1.7821788787841797e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0932-0001.jpeg,0,0,"[1.0, 5.960464477539063e-08, 0.0004391670227050781, 1.150369644165039e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person493_bacteria_2087.jpeg,2,2,"[0.0731201171875, 1.0728836059570312e-06, 0.9267578125, 1.2516975402832031e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-272.png,1,1,"[0.0, 1.0, 0.0, 4.649162292480469e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0671-0001.jpeg,0,0,"[0.9970703125, 0.0, 0.003391265869140625, 2.562999725341797e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(506).jpg,3,3,"[6.866455078125e-05, 9.387731552124023e-05, 3.647804260253906e-05, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1228_bacteria_3183.jpeg,2,2,"[6.401538848876953e-05, 5.960464477539062e-07, 1.0, 0.00016224384307861328]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-1136-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0007123947143554688, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0379-0001.jpeg,0,0,"[1.0, 0.0, 1.430511474609375e-06, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0374-0001-0002.jpeg,0,0,"[0.83740234375, 1.6093254089355469e-06, 0.162353515625, 2.1636486053466797e-05]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-120.png,1,1,"[1.1920928955078125e-07, 0.9931640625, 5.960464477539063e-08, 0.006664276123046875]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person964_bacteria_2889.jpeg,2,2,"[2.980232238769531e-07, 3.337860107421875e-06, 1.0, 3.3974647521972656e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0500-0001.jpeg,0,0,"[1.0, 0.0, 6.556510925292969e-06, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-149.png,1,1,"[1.7881393432617188e-07, 0.998046875, 0.0, 0.0015668869018554688]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-144.png,1,1,"[0.0, 1.0, 0.0, 5.960464477539062e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0539-0001-0002.jpeg,0,0,"[0.939453125, 5.960464477539063e-08, 0.060791015625, 1.7881393432617188e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(193).jpg,3,3,"[1.7881393432617188e-07, 2.384185791015625e-07, 2.5033950805664062e-06, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(368).jpg,3,3,"[0.0002371072769165039, 5.960464477539063e-08, 0.003124237060546875, 0.9970703125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person785_bacteria_2689.jpeg,2,2,"[2.4437904357910156e-06, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person816_bacteria_2727.jpeg,2,2,"[0.0032367706298828125, 0.0, 0.9970703125, 1.9669532775878906e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person983_bacteria_2910.jpeg,2,2,"[0.346923828125, 2.2113323211669922e-05, 0.650390625, 0.0024776458740234375]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0396-0001.jpeg,0,0,"[0.92919921875, 5.960464477539063e-08, 0.07086181640625, 3.445148468017578e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0675-0001.jpeg,0,0,"[0.611328125, 3.5762786865234375e-07, 0.388671875, 8.761882781982422e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(270).jpg,3,3,"[1.4901161193847656e-06, 2.282857894897461e-05, 1.7881393432617188e-07, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(72).jpg,3,3,"[1.7881393432617188e-07, 2.390146255493164e-05, 5.066394805908203e-06, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0201-0001.jpeg,0,0,"[1.0, 0.0, 0.00034737586975097656, 1.3709068298339844e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0502-0001.jpeg,0,0,"[0.90234375, 7.68899917602539e-06, 0.09771728515625, 3.55839729309082e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0351-0001.jpeg,0,0,"[1.0, 0.0, 0.00033020973205566406, 1.7881393432617188e-07]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1304_bacteria_3269.jpeg,2,2,"[0.0, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person173_bacteria_830.jpeg,2,2,"[0.0811767578125, 0.00010162591934204102, 0.91845703125, 7.271766662597656e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person677_bacteria_2571.jpeg,2,2,"[2.205371856689453e-06, 5.960464477539063e-08, 1.0, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-672.png,1,1,"[5.960464477539063e-08, 1.0, 0.0, 1.7285346984863281e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(566).jpg,3,3,"[0.0, 0.0297698974609375, 0.0, 0.970703125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1732_bacteria_4564.jpeg,2,2,"[0.0, 8.165836334228516e-06, 1.0, 2.384185791015625e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(147).jpg,3,3,"[3.4749507904052734e-05, 0.0335693359375, 0.0372314453125, 0.92919921875]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person466_bacteria_1986.jpeg,2,2,"[3.594160079956055e-05, 1.8477439880371094e-06, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(32).jpg,3,3,"[5.364418029785156e-07, 5.125999450683594e-06, 2.384185791015625e-07, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(78).jpg,3,3,"[5.8531761169433594e-05, 0.006977081298828125, 0.078369140625, 0.9140625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0416-0001-0001.jpeg,0,0,"[1.0, 4.76837158203125e-07, 0.0003712177276611328, 8.416175842285156e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1699_bacteria_4498.jpeg,2,2,"[0.0275421142578125, 1.1324882507324219e-06, 0.9560546875, 0.016326904296875]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0117-0001.jpeg,0,0,"[0.8330078125, 2.7000904083251953e-05, 0.166259765625, 0.0004792213439941406]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0523-0001.jpeg,0,0,"[1.0, 0.0, 5.346536636352539e-05, 7.152557373046875e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(422).jpg,3,3,"[0.0002269744873046875, 0.0, 2.980232238769531e-07, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0290-0001.jpeg,0,0,"[0.998046875, 5.364418029785156e-07, 0.001560211181640625, 3.2186508178710938e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0022-0001.jpeg,0,2,"[0.000762939453125, 0.0, 0.96337890625, 0.03564453125]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(283).jpg,3,3,"[0.0, 1.0132789611816406e-06, 5.960464477539063e-08, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1298_bacteria_3261.jpeg,2,2,"[0.0, 0.0, 1.0, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0888-0001.jpeg,0,0,"[0.9970703125, 0.0, 0.003326416015625, 7.748603820800781e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0913-0001.jpeg,0,0,"[0.9990234375, 4.172325134277344e-07, 0.0005397796630859375, 1.7762184143066406e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0642-0001.jpeg,0,0,"[1.0, 0.0, 9.459257125854492e-05, 7.748603820800781e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(127).jpg,3,3,"[3.9458274841308594e-05, 4.470348358154297e-06, 0.000110626220703125, 1.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person361_bacteria_1651.jpeg,2,2,"[9.918212890625e-05, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1634_bacteria_4331.jpeg,2,2,"[0.001125335693359375, 0.0, 0.9990234375, 4.982948303222656e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person445_bacteria_1928.jpeg,2,2,"[9.101629257202148e-05, 0.00011777877807617188, 1.0, 7.212162017822266e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1582_bacteria_4136.jpeg,2,2,"[0.254638671875, 0.0003323554992675781, 0.7421875, 0.0028839111328125]"
