filename,true,predicted,probabilities
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1345_bacteria_3426.jpeg,2,2,"[0.0005483627319335938, 1.1920928955078125e-06, 0.9990234375, 3.4749507904052734e-05]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-457.png,1,1,"[0.0, 1.0, 1.7881393432617188e-07, 2.4497509002685547e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0660-0001-0002.jpeg,0,0,"[1.0, 0.0, 4.649162292480469e-05, 1.7881393432617188e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(151).jpg,3,1,"[0.0104217529296875, 0.73046875, 0.016204833984375, 0.2431640625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0421-0001.jpeg,0,0,"[0.986328125, 1.430511474609375e-06, 0.01306915283203125, 0.0005006790161132812]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person448_bacteria_1936.jpeg,2,2,"[4.351139068603516e-06, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1327_bacteria_3373.jpeg,2,2,"[0.00812530517578125, 0.000640869140625, 0.9912109375, 0.00023221969604492188]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1613_bacteria_4247.jpeg,2,2,"[0.00591278076171875, 4.172325134277344e-07, 0.994140625, 1.6093254089355469e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1702_bacteria_4506.jpeg,2,2,"[0.010650634765625, 3.159046173095703e-06, 0.9892578125, 2.3663043975830078e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0519-0001-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0006613731384277344, 9.238719940185547e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0441-0001.jpeg,0,0,"[0.9091796875, 0.052215576171875, 0.005367279052734375, 0.03314208984375]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0528-0001.jpeg,0,0,"[0.998046875, 0.0, 0.001674652099609375, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-1245-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0009217262268066406, 1.9669532775878906e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person567_bacteria_2352.jpeg,2,2,"[0.0005292892456054688, 0.0, 0.9990234375, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0656-0001-0002.jpeg,0,0,"[0.94140625, 7.748603820800781e-06, 0.058319091796875, 0.0008649826049804688]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1128_bacteria_3069.jpeg,2,2,"[0.00013339519500732422, 7.748603820800781e-07, 1.0, 2.390146255493164e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0287-0001.jpeg,0,0,"[0.9951171875, 1.7881393432617188e-07, 0.005062103271484375, 2.2351741790771484e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person383_bacteria_1748.jpeg,2,2,"[5.435943603515625e-05, 0.0, 1.0, 1.5497207641601562e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-217.png,1,1,"[5.364418029785156e-07, 0.9990234375, 1.7881393432617188e-06, 0.0011835098266601562]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0037-0001.jpeg,0,0,"[0.89208984375, 0.0014505386352539062, 0.018707275390625, 0.087646484375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1907_bacteria_4806.jpeg,2,2,"[7.545948028564453e-05, 2.384185791015625e-07, 1.0, 3.0994415283203125e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person764_bacteria_2668.jpeg,2,2,"[0.0123291015625, 0.0, 0.9873046875, 8.344650268554688e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(15).jpg,3,3,"[0.0009646415710449219, 0.1724853515625, 0.0030193328857421875, 0.82373046875]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0553-0001-0002.jpeg,0,0,"[0.9951171875, 0.0, 0.004413604736328125, 6.258487701416016e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person478_bacteria_2035.jpeg,2,2,"[0.056854248046875, 2.980232238769531e-07, 0.94287109375, 2.9385089874267578e-05]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(31).jpg,3,3,"[0.03875732421875, 0.41845703125, 0.00402069091796875, 0.5390625]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-599.png,1,1,"[6.258487701416016e-06, 1.0, 0.00010311603546142578, 3.147125244140625e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1554_bacteria_4057.jpeg,2,2,"[0.00494384765625, 4.76837158203125e-07, 0.9951171875, 1.9550323486328125e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0673-0001.jpeg,0,0,"[1.0, 0.0, 1.3232231140136719e-05, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person488_bacteria_2061.jpeg,2,2,"[3.24249267578125e-05, 0.0, 1.0, 7.450580596923828e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person736_bacteria_2639.jpeg,2,2,"[9.608268737792969e-05, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person392_bacteria_1784.jpeg,2,2,"[6.866455078125e-05, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0924-0001.jpeg,0,0,"[0.9931640625, 0.0, 0.006961822509765625, 4.172325134277344e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-648.png,1,1,"[8.744001388549805e-05, 0.98388671875, 2.372264862060547e-05, 0.016143798828125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1616_bacteria_4251.jpeg,2,2,"[0.0009965896606445312, 4.76837158203125e-07, 0.9990234375, 1.1324882507324219e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1566_bacteria_4099.jpeg,2,2,"[3.9458274841308594e-05, 1.1920928955078125e-07, 1.0, 5.364418029785156e-07]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person493_bacteria_2086.jpeg,2,2,"[0.000396728515625, 1.0728836059570312e-06, 1.0, 3.159046173095703e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-269.png,1,2,"[2.8371810913085938e-05, 0.1295166015625, 0.8671875, 0.0033416748046875]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-1305-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0013837814331054688, 3.5762786865234375e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0275-0001.jpeg,0,0,"[0.984375, 0.0, 0.0157928466796875, 5.4836273193359375e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1674_bacteria_4437.jpeg,2,2,"[0.004497528076171875, 0.00600433349609375, 0.986328125, 0.003314971923828125]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-320.png,1,1,"[0.00011026859283447266, 0.90771484375, 1.9669532775878906e-05, 0.09222412109375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person835_bacteria_2749.jpeg,2,2,"[1.1146068572998047e-05, 5.960464477539063e-08, 1.0, 4.172325134277344e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-460.png,1,1,"[5.960464477539063e-08, 1.0, 6.377696990966797e-06, 0.00032520294189453125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1690_bacteria_4475.jpeg,2,2,"[0.12841796875, 6.240606307983398e-05, 0.8671875, 0.0048828125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person496_bacteria_2095.jpeg,2,0,"[0.92333984375, 1.1920928955078125e-07, 0.07696533203125, 8.273124694824219e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0413-0001.jpeg,0,0,"[1.0, 4.291534423828125e-06, 0.0001926422119140625, 7.486343383789062e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0409-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.000690460205078125, 2.4437904357910156e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person436_bacteria_1883.jpeg,2,2,"[0.017303466796875, 1.1920928955078125e-07, 0.98291015625, 4.172325134277344e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-303.png,1,1,"[7.49826431274414e-05, 0.798828125, 0.1978759765625, 0.0030670166015625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1486_bacteria_3885.jpeg,2,2,"[0.00021660327911376953, 2.562999725341797e-06, 1.0, 0.00018525123596191406]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(253).jpg,3,3,"[0.0012941360473632812, 0.0262603759765625, 0.0010118484497070312, 0.9716796875]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0315-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0013570785522460938, 1.0311603546142578e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1634_bacteria_4334.jpeg,2,2,"[0.0005526542663574219, 0.0, 0.9990234375, 2.384185791015625e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-152.png,1,1,"[6.079673767089844e-06, 0.9990234375, 8.606910705566406e-05, 0.0012264251708984375]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0101-0001.jpeg,0,0,"[0.541015625, 5.960464477539063e-08, 0.458984375, 1.33514404296875e-05]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(7).jpg,3,3,"[4.106760025024414e-05, 0.01605224609375, 0.005527496337890625, 0.97802734375]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(451).jpg,3,3,"[0.0020465850830078125, 0.00855255126953125, 0.0006442070007324219, 0.98828125]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-525.png,1,1,"[1.7881393432617188e-07, 1.0, 8.940696716308594e-07, 0.00012242794036865234]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person623_bacteria_2496.jpeg,2,2,"[2.980232238769531e-07, 0.0, 1.0, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(250).jpg,3,3,"[0.0008611679077148438, 0.0712890625, 0.023193359375, 0.90478515625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0588-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0005950927734375, 1.7881393432617188e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0694-0001.jpeg,0,0,"[0.98388671875, 2.980232238769531e-07, 0.0160369873046875, 2.4259090423583984e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0629-0001.jpeg,0,0,"[0.99609375, 0.0, 0.0038852691650390625, 6.616115570068359e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(325).jpg,3,3,"[5.364418029785156e-07, 0.2353515625, 0.00299072265625, 0.76123046875]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0460-0001.jpeg,0,0,"[0.97265625, 5.960464477539063e-08, 0.027374267578125, 6.842613220214844e-05]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-132.png,1,1,"[6.973743438720703e-06, 0.998046875, 1.0132789611816406e-05, 0.0021495819091796875]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1323_bacteria_3363.jpeg,2,2,"[0.0975341796875, 0.02630615234375, 0.7783203125, 0.097900390625]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-82.png,1,1,"[1.3113021850585938e-06, 0.99609375, 0.0005526542663574219, 0.0038089752197265625]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-532.png,1,1,"[1.9669532775878906e-06, 0.9951171875, 0.0002155303955078125, 0.00431060791015625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0368-0001.jpeg,0,2,"[0.1451416015625, 0.0, 0.85498046875, 2.3186206817626953e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person761_bacteria_2665.jpeg,2,2,"[0.00036263465881347656, 0.0, 1.0, 7.152557373046875e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0694-0001.jpeg,0,0,"[0.99609375, 0.0, 0.0034275054931640625, 5.960464477539062e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-51.png,1,1,"[0.0, 1.0, 2.205371856689453e-06, 0.00011777877807617188]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0213-0001.jpeg,0,0,"[0.900390625, 0.022735595703125, 0.01206207275390625, 0.064453125]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0003-0001.jpeg,0,0,"[0.984375, 9.244680404663086e-05, 0.01345062255859375, 0.0018138885498046875]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0978-0001.jpeg,0,0,"[0.9150390625, 0.0, 0.08477783203125, 1.2516975402832031e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-58.png,1,1,"[6.03795051574707e-05, 0.99609375, 0.002460479736328125, 0.00162506103515625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1609_bacteria_4237.jpeg,2,2,"[9.03010368347168e-05, 0.005046844482421875, 0.984375, 0.0103607177734375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person689_bacteria_2586.jpeg,2,2,"[3.993511199951172e-06, 1.1324882507324219e-06, 1.0, 1.043081283569336e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0411-0001.jpeg,0,0,"[1.0, 0.0, 0.0002378225326538086, 1.7881393432617188e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-76.png,1,1,"[2.384185791015625e-07, 0.9677734375, 7.748603820800781e-07, 0.0322265625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0127-0001.jpeg,0,0,"[0.9912109375, 0.0, 0.0084075927734375, 4.291534423828125e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0932-0001.jpeg,0,0,"[0.89501953125, 2.384185791015625e-07, 0.10443115234375, 6.592273712158203e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person493_bacteria_2087.jpeg,2,2,"[0.0012264251708984375, 0.0, 0.9990234375, 1.0728836059570312e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-272.png,1,1,"[1.7881393432617188e-07, 1.0, 1.2516975402832031e-06, 5.9664249420166016e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0671-0001.jpeg,0,0,"[0.9892578125, 0.0, 0.0109100341796875, 8.344650268554688e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(506).jpg,3,1,"[1.728534698486328e-05, 0.845703125, 0.0003876686096191406, 0.1536865234375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1228_bacteria_3183.jpeg,2,2,"[0.001094818115234375, 1.0132789611816406e-06, 0.9990234375, 2.282857894897461e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-1136-0001.jpeg,0,0,"[1.0, 0.0, 8.749961853027344e-05, 2.384185791015625e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0379-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0007548332214355469, 4.589557647705078e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0374-0001-0002.jpeg,0,0,"[0.5224609375, 5.960464477539063e-08, 0.4775390625, 3.993511199951172e-06]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-120.png,1,1,"[0.00675201416015625, 0.52392578125, 0.0110015869140625, 0.4580078125]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person964_bacteria_2889.jpeg,2,2,"[9.5367431640625e-07, 2.3245811462402344e-06, 1.0, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0500-0001.jpeg,0,0,"[0.998046875, 0.0, 0.0015125274658203125, 2.384185791015625e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-149.png,1,1,"[7.152557373046875e-06, 0.9892578125, 1.7881393432617188e-05, 0.01082611083984375]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-144.png,1,1,"[0.0, 1.0, 1.5497207641601562e-06, 0.0002961158752441406]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0539-0001-0002.jpeg,0,0,"[0.97705078125, 1.1920928955078125e-07, 0.0224609375, 0.0001500844955444336]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(193).jpg,3,3,"[1.2218952178955078e-05, 0.016143798828125, 3.9696693420410156e-05, 0.98388671875]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(368).jpg,3,3,"[0.00030875205993652344, 0.002307891845703125, 0.0020618438720703125, 0.9951171875]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person785_bacteria_2689.jpeg,2,2,"[4.9114227294921875e-05, 0.0, 1.0, 5.960464477539063e-08]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person816_bacteria_2727.jpeg,2,2,"[0.0005397796630859375, 1.9073486328125e-06, 0.9990234375, 0.00011402368545532227]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person983_bacteria_2910.jpeg,2,2,"[0.00726318359375, 0.0, 0.9931640625, 4.76837158203125e-07]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0396-0001.jpeg,0,0,"[0.990234375, 2.980232238769531e-07, 0.00922393798828125, 7.18235969543457e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0675-0001.jpeg,0,0,"[0.9873046875, 0.0, 0.012725830078125, 2.2649765014648438e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(270).jpg,3,3,"[0.000354766845703125, 0.385009765625, 0.0003657341003417969, 0.6142578125]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(72).jpg,3,3,"[1.1324882507324219e-06, 0.0202484130859375, 0.0005106925964355469, 0.97900390625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0201-0001.jpeg,0,0,"[0.9970703125, 0.0, 0.0028781890869140625, 2.682209014892578e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0502-0001.jpeg,0,0,"[0.92431640625, 2.980232238769531e-07, 0.07586669921875, 3.9458274841308594e-05]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0351-0001.jpeg,0,0,"[0.990234375, 0.0, 0.0100555419921875, 2.7418136596679688e-06]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1304_bacteria_3269.jpeg,2,2,"[4.00543212890625e-05, 5.960464477539063e-08, 1.0, 1.531839370727539e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person173_bacteria_830.jpeg,2,2,"[0.0154876708984375, 6.401538848876953e-05, 0.984375, 7.605552673339844e-05]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person677_bacteria_2571.jpeg,2,2,"[3.814697265625e-06, 5.960464477539063e-08, 1.0, 1.1920928955078125e-07]"
/kaggle/input/dataset-klasifikasi-v5/TUBERCULOSIS/seg_Tuberculosis-672.png,1,1,"[3.141164779663086e-05, 0.998046875, 6.794929504394531e-06, 0.0015306472778320312]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(566).jpg,3,3,"[1.0132789611816406e-06, 0.380126953125, 3.933906555175781e-05, 0.61962890625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1732_bacteria_4564.jpeg,2,2,"[3.510713577270508e-05, 2.753734588623047e-05, 1.0, 1.150369644165039e-05]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(147).jpg,3,3,"[0.0002868175506591797, 0.030548095703125, 0.05877685546875, 0.91015625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person466_bacteria_1986.jpeg,2,2,"[2.467632293701172e-05, 5.960464477539063e-08, 1.0, 7.748603820800781e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(32).jpg,3,3,"[0.0037364959716796875, 0.10650634765625, 0.00016355514526367188, 0.8896484375]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(78).jpg,3,1,"[9.5367431640625e-07, 0.53564453125, 0.00679779052734375, 0.457275390625]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0416-0001-0001.jpeg,0,0,"[0.9990234375, 5.960464477539063e-08, 0.0006413459777832031, 0.00015103816986083984]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1699_bacteria_4498.jpeg,2,2,"[0.01204681396484375, 6.556510925292969e-07, 0.9873046875, 0.0006337165832519531]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0117-0001.jpeg,0,2,"[0.1717529296875, 2.7060508728027344e-05, 0.82763671875, 0.0001544952392578125]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0523-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0004954338073730469, 2.980232238769531e-07]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(422).jpg,3,3,"[8.392333984375e-05, 0.0007252693176269531, 0.024444580078125, 0.97412109375]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0290-0001.jpeg,0,0,"[0.998046875, 0.0, 0.0022525787353515625, 4.112720489501953e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_IM-0022-0001.jpeg,0,2,"[0.07794189453125, 9.959936141967773e-05, 0.921875, 1.2576580047607422e-05]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(283).jpg,3,3,"[4.112720489501953e-06, 0.00628662109375, 0.00031304359436035156, 0.9931640625]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1298_bacteria_3261.jpeg,2,2,"[0.0, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0888-0001.jpeg,0,0,"[0.99609375, 0.0, 0.0034275054931640625, 7.331371307373047e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0913-0001.jpeg,0,0,"[0.9990234375, 0.0, 0.0013103485107421875, 1.5497207641601562e-06]"
/kaggle/input/dataset-klasifikasi-v5/NORMAL/seg_NORMAL2-IM-0642-0001.jpeg,0,0,"[1.0, 0.0, 0.00046563148498535156, 1.8477439880371094e-06]"
/kaggle/input/dataset-klasifikasi-v5/COVID19/seg_COVID19(127).jpg,3,1,"[3.6776065826416016e-05, 0.8759765625, 0.00032258033752441406, 0.12347412109375]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person361_bacteria_1651.jpeg,2,2,"[9.059906005859375e-06, 0.0, 1.0, 0.0]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person1634_bacteria_4331.jpeg,2,2,"[0.0311279296875, 1.4901161193847656e-06, 0.96875, 0.00016987323760986328]"
/kaggle/input/dataset-klasifikasi-v5/PNEUMONIA/seg_person445_bacteria_1928.jpeg,2,2,"[0.00081634521484375, 5.960464477539063e-08, 0.9990234375, 1.7881393432617188e-07]"
